Phase,Vehicle,Seats,Preorder,Status 
3,truck,6,False,0
1,car,3,True,1
3,bus,8,False,1
3,bike,10,False,1
2,truck,8,True,1
1,bus,7,False,0
2,bus,2,False,1
3,car,5,False,0
2,bike,7,False,0
4,bike,10,False,1
2,truck,5,True,1
1,car,9,True,1
4,car,6,True,1
3,bike,9,True,1
2,truck,5,True,1
1,bus,3,True,1
1,bus,1,True,1
3,bus,1,True,1
1,bike,10,True,1
2,truck,5,True,1
3,car,8,False,0
4,car,2,False,0
1,truck,1,False,1
1,bus,5,False,0
2,truck,8,True,1
2,truck,10,False,0
2,truck,4,True,1
2,truck,9,True,1
3,truck,2,False,1
4,car,3,False,0
3,car,3,False,0
2,bike,2,False,1
3,bike,9,False,1
2,truck,9,True,1
1,bus,5,True,1
1,bus,8,False,0
2,bus,10,False,1
4,bike,5,True,1
3,car,9,True,1
4,truck,8,False,0
3,bus,9,False,0
4,truck,7,True,1
3,truck,1,True,1
4,bus,6,True,1
3,truck,6,False,0
2,bus,4,True,1
2,bike,8,False,0
3,car,7,True,1
2,bike,6,True,1
3,bus,8,True,1
2,truck,10,False,0
2,car,6,True,1
2,truck,9,False,1
2,car,1,False,0
3,bike,8,True,1
3,truck,5,False,0
4,bike,5,False,0
2,bus,9,True,1
1,car,3,True,1
4,bike,5,True,1
3,car,2,False,0
2,bus,1,True,1
3,bus,9,True,1
1,car,2,True,1
4,truck,8,True,1
3,car,6,False,1
4,bike,8,False,0
1,car,7,True,1
1,car,3,False,0
1,car,6,True,1
1,car,10,True,1
2,bike,6,True,1
1,bike,1,True,1
2,truck,8,True,1
4,bike,10,False,0
4,bike,10,True,1
4,bus,6,False,0
4,truck,9,True,1
2,car,4,False,0
3,car,1,True,1
1,truck,6,False,0
2,bus,1,True,1
2,car,9,True,1
2,car,7,True,1
1,bus,1,False,0
4,truck,2,False,0
4,truck,8,False,1
3,bus,10,True,1
4,bus,8,True,1
2,truck,2,False,1
2,bus,9,True,1
1,truck,7,True,1
4,bus,7,False,1
2,truck,8,False,0
3,bus,7,True,1
1,truck,6,False,0
2,bike,8,True,1
4,truck,7,True,1
3,bike,7,False,1
2,truck,7,True,1
2,car,9,True,1
3,truck,10,True,1
1,car,1,True,1
4,car,2,False,0
3,truck,10,False,0
3,car,6,False,1
2,bike,6,False,0
1,car,3,False,0
3,truck,3,True,1
3,car,1,True,1
4,bike,4,True,1
1,truck,1,False,1
2,bike,7,True,1
1,bus,3,True,1
2,bike,2,False,0
3,car,6,False,0
3,bike,5,True,1
1,bike,8,True,1
3,truck,6,False,0
3,truck,1,False,0
1,bike,3,True,1
1,car,8,False,0
3,truck,8,False,0
3,bike,1,True,1
2,bus,4,False,0
2,car,8,True,1
1,bus,5,False,0
2,bus,8,True,1
1,bus,8,True,1
3,truck,6,False,0
1,truck,10,False,0
1,car,5,False,0
1,truck,10,True,1
3,car,1,False,1
4,truck,7,True,1
4,truck,4,True,1
3,bus,2,True,1
1,truck,1,True,1
2,bus,1,False,0
1,bus,5,True,1
4,car,2,True,1
2,bus,6,False,0
2,bus,5,False,0
4,bike,9,False,0
1,truck,7,False,0
4,car,4,False,0
3,bus,4,True,1
2,truck,4,False,1
3,bus,5,False,0
3,bus,4,True,1
2,bike,9,False,0
3,bus,10,True,1
4,car,3,True,1
2,bus,7,True,1
2,bus,6,False,0
4,bike,10,False,1
1,truck,5,True,1
4,car,8,False,0
3,car,10,False,1
4,bike,4,False,1
4,truck,6,True,1
1,truck,5,False,0
4,bike,2,True,1
2,truck,7,False,0
2,truck,4,False,0
2,car,3,False,0
3,bus,1,True,1
4,car,9,True,1
4,bike,8,True,1
4,bike,8,True,1
4,bus,3,True,1
4,bus,6,True,1
1,car,4,True,1
2,bike,9,False,0
2,car,8,True,1
3,car,2,False,0
1,bus,7,False,0
1,car,5,True,1
4,car,8,True,1
3,car,2,True,1
4,car,9,False,0
1,car,4,False,0
2,bus,6,False,0
1,bike,9,True,1
4,car,10,False,1
2,bus,6,False,1
3,bike,10,False,0
4,bus,10,True,1
3,truck,10,True,1
4,bus,9,False,0
3,truck,1,False,0
4,bike,3,False,1
4,bus,5,False,0
4,car,8,True,1
2,bike,6,False,0
2,car,5,False,0
2,bike,8,True,1
1,bus,7,True,1
2,bike,2,True,1
3,truck,10,False,1
1,bike,6,False,0
3,car,6,False,1
4,truck,4,True,1
4,bus,3,False,1
2,bus,7,False,1
3,bus,3,True,1
3,car,3,False,1
2,truck,10,True,1
2,car,9,True,1
2,bike,4,False,0
3,bike,7,False,1
4,truck,6,False,0
3,bus,5,True,1
1,car,3,True,1
3,truck,5,True,1
3,truck,7,False,0
4,bus,1,False,0
2,truck,8,True,1
4,bus,10,False,1
3,bike,6,True,1
3,truck,10,True,1
4,car,9,False,0
3,bike,3,True,1
3,bus,6,False,1
2,car,6,False,0
1,truck,8,True,1
4,bus,3,False,0
4,car,10,True,1
3,truck,8,False,0
1,truck,1,True,1
2,bus,9,True,1
1,bike,7,False,1
4,bus,1,False,1
3,car,3,False,1
2,truck,8,True,1
2,truck,9,False,1
1,bike,10,True,1
4,bus,9,False,0
3,truck,8,True,1
3,car,2,False,0
3,bike,2,True,1
4,bus,2,False,0
2,bus,1,False,0
4,bus,7,True,1
1,truck,6,False,0
2,bus,2,True,1
1,bus,1,True,1
3,truck,10,False,0
2,car,10,True,1
1,bus,7,True,1
2,bike,8,False,0
3,truck,7,False,1
2,car,9,False,0
1,truck,8,True,1
2,bike,6,False,1
1,car,7,True,1
3,truck,9,False,0
2,bike,1,False,0
1,car,3,False,0
3,bike,4,False,0
3,car,1,False,0
4,car,4,True,1
4,truck,10,True,1
1,truck,3,True,1
1,truck,4,True,1
4,bike,6,False,1
2,bike,7,True,1
1,car,3,False,0
3,bus,5,True,1
3,bike,5,True,1
4,truck,2,False,0
2,bike,4,False,0
3,bus,8,False,1
2,bus,6,True,1
1,truck,5,False,0
2,bike,4,False,0
2,truck,10,False,0
2,truck,9,False,0
1,car,5,True,1
1,car,6,True,1
4,bike,10,True,1
3,bike,5,True,1
1,bus,8,True,1
3,bus,9,True,1
2,truck,1,True,1
4,car,6,False,0
4,bike,4,True,1
3,truck,6,True,1
4,car,7,False,0
3,bus,9,False,1
2,truck,7,True,1
4,bus,3,True,1
2,car,5,False,0
2,bike,1,True,1
3,bike,7,False,1
4,bike,10,True,1
4,car,5,True,1
4,bike,1,True,1
4,bike,8,True,1
3,car,1,True,1
3,bus,5,False,0
1,car,6,False,0
3,bus,6,True,1
3,bus,7,True,1
2,bike,7,False,1
2,bus,10,True,1
4,bike,10,True,1
2,bus,7,True,1
3,truck,4,False,0
4,truck,5,True,1
2,truck,5,False,0
2,car,10,True,1
2,bike,9,False,1
4,bus,1,True,1
1,truck,6,True,1
2,bus,7,False,0
2,bike,5,True,1
4,car,8,False,1
2,car,7,True,1
4,truck,10,True,1
4,car,6,True,1
1,bus,10,True,1
3,car,10,True,1
4,car,7,True,1
3,bus,2,True,1
3,bus,8,False,1
1,bike,9,False,0
2,bus,9,False,0
1,bike,7,False,0
2,truck,6,False,0
3,truck,4,False,0
1,car,7,True,1
2,truck,10,False,0
4,bus,5,True,1
1,bike,7,False,0
2,truck,6,True,1
2,bike,1,True,1
3,bus,10,True,1
2,bike,2,False,0
3,truck,1,True,1
3,car,10,True,1
4,car,9,True,1
2,truck,5,True,1
3,car,10,True,1
3,bike,1,True,1
2,bus,1,True,1
2,bike,4,False,0
3,car,6,True,1
3,truck,9,False,1
1,car,3,False,0
4,car,5,False,1
4,bus,1,False,0
1,truck,3,False,0
3,truck,2,False,0
2,bus,7,False,1
2,truck,10,True,1
3,car,9,True,1
4,bus,3,True,1
2,bike,7,False,1
2,car,7,False,0
3,bike,2,False,1
4,bus,7,True,1
4,car,2,True,1
4,truck,9,False,1
4,bus,8,True,1
4,bike,4,False,0
2,bus,3,False,0
3,bike,9,True,1
3,car,9,True,1
4,car,2,False,1
2,truck,9,True,1
1,truck,5,True,1
2,car,8,True,1
3,car,3,False,1
2,bike,10,True,1
3,truck,7,True,1
2,car,9,False,0
3,bike,8,False,1
4,truck,2,False,1
4,bus,10,False,0
2,bus,2,True,1
1,car,5,True,1
1,car,2,True,1
3,bike,6,True,1
3,car,5,False,0
4,bike,7,False,0
3,truck,3,False,0
3,bike,2,True,1
1,truck,8,True,1
3,bike,7,True,1
2,car,5,True,1
2,bus,2,True,1
4,bike,1,True,1
1,bike,8,True,1
2,car,6,True,1
2,car,4,True,1
3,truck,2,True,1
3,bike,2,False,1
4,bus,6,True,1
1,bike,9,True,1
2,bus,4,False,0
2,truck,1,True,1
1,bus,4,False,0
2,car,6,False,1
4,truck,1,True,1
1,bike,1,True,1
1,bike,3,False,0
1,car,4,False,0
3,bus,4,True,1
4,car,3,True,1
1,bus,7,True,1
2,car,7,True,1
3,bike,6,False,0
3,bike,9,True,1
4,bike,2,False,0
3,car,2,False,0
2,bike,2,True,1
3,bus,10,True,1
1,truck,4,False,0
2,truck,4,True,1
1,car,7,False,0
3,truck,8,False,0
2,truck,7,True,1
2,truck,4,True,1
3,car,6,False,0
1,bike,9,True,1
3,bike,5,False,1
4,car,4,True,1
3,car,3,True,1
1,truck,4,True,1
2,bike,10,True,1
4,bus,9,True,1
2,truck,5,False,0
3,bike,9,False,0
3,bike,10,True,1
3,truck,7,False,0
1,truck,7,False,0
4,bike,10,False,1
3,truck,6,True,1
2,bus,9,True,1
4,truck,6,True,1
4,truck,3,True,1
4,bike,1,False,1
3,bus,9,False,1
3,car,1,False,0
1,bike,5,False,0
2,truck,7,True,1
2,truck,8,True,1
2,bus,5,False,0
4,bus,6,False,0
1,car,7,False,0
2,truck,10,True,1
4,bus,4,False,0
2,bike,10,True,1
3,bike,4,True,1
3,bus,3,True,1
2,truck,7,False,1
3,car,7,False,0
1,truck,5,False,0
3,bike,6,True,1
2,truck,8,True,1
2,bike,4,True,1
1,bike,4,True,1
4,bike,8,False,1
3,bus,5,True,1
4,bike,2,False,0
4,bike,10,True,1
3,bike,7,True,1
2,car,10,False,1
2,truck,6,False,1
4,car,10,True,1
2,bus,6,True,1
2,truck,1,False,0
3,bus,7,False,1
2,bus,8,True,1
2,bus,10,False,0
2,car,8,True,1
1,bus,3,True,1
2,car,3,False,0
1,car,8,True,1
3,truck,3,True,1
1,bike,4,True,1
3,truck,6,False,0
4,car,2,False,0
3,truck,3,False,1
1,bus,3,True,1
1,bus,3,False,0
4,bike,8,True,1
2,bus,2,True,1
2,bus,8,True,1
1,truck,7,True,1
2,bus,6,False,0
2,truck,3,False,0
3,bike,7,False,0
4,bus,8,True,1
2,bike,2,True,1
4,truck,2,True,1
3,car,9,False,1
3,bus,10,False,1
3,car,1,False,1
1,truck,8,False,1
2,bus,3,False,0
2,truck,10,True,1
4,car,3,True,1
4,bus,8,True,1
2,car,9,False,0
3,truck,6,False,0
1,bus,8,True,1
3,bike,7,False,0
2,truck,2,True,1
4,truck,10,True,1
4,bike,5,True,1
4,truck,2,False,0
3,car,3,False,1
2,bus,6,True,1
2,car,4,False,1
3,truck,1,False,0
4,bus,4,True,1
1,truck,5,False,0
3,bus,8,True,1
1,bike,2,False,0
2,car,10,True,1
1,bus,2,True,1
1,truck,6,True,1
1,truck,3,False,0
2,truck,5,False,0
3,bike,1,False,0
3,car,6,True,1
1,truck,3,False,1
4,bike,8,True,1
3,bike,5,True,1
1,car,9,True,1
1,car,6,False,0
1,car,3,True,1
2,bus,1,False,0
2,bike,9,True,1
2,truck,6,True,1
3,bike,4,True,1
3,car,5,True,1
1,car,9,False,0
3,car,2,False,0
3,truck,8,False,1
2,bike,4,False,0
4,bike,8,False,0
1,car,3,False,0
4,bus,4,False,1
3,car,7,True,1
2,bus,5,True,1
2,truck,3,False,0
4,bus,10,True,1
4,car,1,True,1
2,bus,6,False,0
1,car,2,False,0
1,bike,2,True,1
2,bus,6,False,1
3,bike,7,True,1
3,truck,8,False,0
1,bus,9,True,1
3,car,8,True,1
1,truck,4,False,1
3,bus,3,True,1
2,bus,10,True,1
1,truck,5,False,0
4,car,10,False,1
2,bus,3,False,1
4,bus,7,False,1
2,truck,4,True,1
2,truck,2,True,1
4,car,2,True,1
2,truck,8,True,1
4,bus,5,True,1
1,truck,9,True,1
1,bike,10,True,1
2,bike,2,False,0
2,car,2,False,0
1,bus,4,True,1
4,bus,6,False,1
1,truck,6,True,1
3,bus,4,False,0
1,bike,8,False,0
2,truck,1,False,0
3,truck,10,False,0
4,car,3,False,1
4,car,6,False,0
1,bike,6,False,0
4,bus,8,False,1
4,car,7,True,1
1,car,9,True,1
1,car,10,False,1
3,bus,8,True,1
2,car,4,False,1
4,truck,6,False,0
4,bus,9,True,1
1,truck,2,False,1
3,truck,3,False,0
4,bike,5,True,1
1,truck,8,False,0
1,bike,8,True,1
1,truck,10,False,0
2,bus,3,True,1
2,truck,7,True,1
1,car,3,True,1
3,car,6,False,1
2,bike,8,True,1
1,car,6,True,1
3,truck,2,True,1
4,truck,4,False,1
2,bus,9,True,1
4,car,4,True,1
4,bike,8,True,1
1,car,7,False,0
3,car,5,True,1
4,truck,10,False,1
4,car,7,True,1
3,truck,10,False,0
2,bike,10,False,0
4,truck,6,True,1
3,truck,5,True,1
3,car,2,True,1
3,bus,3,False,1
1,truck,10,True,1
4,truck,2,False,0
1,bike,9,True,1
1,bike,8,False,0
4,truck,4,False,0
1,bike,9,False,0
1,truck,4,True,1
2,truck,9,True,1
1,bike,7,False,0
4,car,5,True,1
2,truck,3,False,0
3,truck,3,False,0
3,truck,1,True,1
3,bus,6,False,1
4,bus,6,False,1
4,bus,5,False,1
2,car,4,True,1
1,bike,8,True,1
3,car,9,False,0
4,bike,1,False,1
4,car,7,False,0
3,car,9,False,1
3,bike,8,False,0
4,bus,4,False,1
2,truck,5,False,0
4,bike,5,False,0
1,car,7,False,1
4,car,2,False,0
3,car,1,True,1
1,bike,5,False,0
2,bike,5,False,0
3,bike,5,True,1
4,truck,9,False,0
4,bus,10,False,1
3,truck,4,True,1
3,car,1,True,1
4,truck,3,True,1
2,truck,5,False,0
2,bus,1,False,0
4,truck,8,False,1
1,truck,9,True,1
2,truck,3,False,1
1,truck,2,True,1
2,truck,2,True,1
3,car,5,True,1
2,bus,2,False,0
1,bike,3,False,0
4,truck,1,False,1
1,car,1,False,0
3,bike,8,True,1
3,bike,3,True,1
2,bus,8,False,0
3,bus,2,True,1
1,bike,5,False,0
3,truck,8,True,1
4,car,6,True,1
3,car,7,False,0
4,car,1,True,1
1,truck,6,True,1
1,bike,4,False,0
3,bus,10,True,1
1,bike,10,False,0
3,truck,1,True,1
1,truck,1,False,1
4,car,9,True,1
4,bike,9,True,1
1,truck,8,False,0
2,car,3,False,0
2,car,9,False,0
1,bike,4,True,1
2,bus,4,True,1
4,car,7,True,1
1,bus,3,True,1
1,bus,8,False,0
4,bus,3,True,1
4,truck,9,True,1
4,truck,2,False,0
4,bike,7,True,1
2,bike,1,False,1
4,car,4,True,1
3,car,8,True,1
2,truck,10,True,1
2,bus,1,False,0
1,car,5,True,1
1,bike,6,False,0
4,bus,3,False,1
4,bus,9,True,1
1,bike,8,False,0
1,truck,3,True,1
2,car,4,False,1
1,car,8,True,1
3,car,1,True,1
3,bus,5,False,1
2,truck,9,True,1
1,bus,7,True,1
2,car,10,True,1
4,bus,9,True,1
3,car,1,False,0
1,truck,1,False,0
4,bus,4,False,0
2,car,3,True,1
3,car,1,False,0
2,car,5,False,0
1,truck,1,False,1
1,car,6,True,1
4,car,5,False,1
1,truck,7,False,1
4,truck,2,False,0
3,bike,6,True,1
1,car,8,True,1
4,car,7,False,0
2,truck,8,False,0
1,truck,10,True,1
3,truck,7,False,0
1,bike,5,True,1
2,car,1,True,1
1,bike,8,True,1
4,car,5,False,0
2,truck,6,True,1
4,bus,10,True,1
1,bus,10,False,0
3,car,10,False,1
3,truck,4,True,1
3,car,10,False,0
2,bus,2,True,1
4,car,8,True,1
4,truck,10,False,1
4,truck,9,False,0
4,car,5,True,1
1,truck,9,False,0
4,bike,9,True,1
2,bus,6,False,1
2,bus,1,True,1
3,bike,10,True,1
3,bike,1,False,1
1,bike,3,True,1
4,bus,1,False,0
2,bus,9,True,1
4,bus,3,True,1
2,bike,10,False,0
2,bike,8,True,1
1,car,6,True,1
4,bike,4,False,0
4,bus,3,False,1
3,truck,3,True,1
4,truck,2,True,1
4,bike,5,False,1
4,bus,3,False,1
1,bike,1,False,0
3,bike,4,True,1
4,bike,2,False,1
1,bus,5,False,0
1,car,4,True,1
3,bike,3,False,1
1,car,5,True,1
2,bus,1,False,1
2,truck,7,False,0
2,car,9,False,1
1,truck,5,False,1
2,truck,2,True,1
1,bike,3,False,0
1,truck,1,False,0
1,truck,4,False,0
3,truck,1,True,1
1,car,4,True,1
4,truck,10,True,1
3,bike,5,False,0
2,truck,6,False,0
1,bus,1,True,1
3,truck,8,False,1
3,car,7,False,1
3,bike,5,False,0
3,truck,8,False,0
2,bike,4,False,0
4,truck,5,False,0
1,car,3,True,1
3,bus,1,True,1
2,bus,6,False,0
2,bike,8,False,0
2,car,6,True,1
2,truck,8,True,1
1,car,9,True,1
2,bike,2,False,0
2,car,8,True,1
4,bus,2,False,0
3,bus,10,True,1
4,bike,2,True,1
4,bike,4,False,0
2,car,6,False,0
1,car,6,False,0
1,bus,5,True,1
1,car,2,False,0
4,truck,10,False,1
3,bike,2,False,0
1,car,4,False,0
1,bus,1,True,1
4,car,6,True,1
2,truck,3,False,0
2,truck,7,False,0
4,bike,8,True,1
3,car,9,False,0
2,bike,9,True,1
3,truck,3,True,1
1,truck,10,True,1
1,bus,4,False,1
3,truck,10,True,1
1,truck,3,True,1
2,car,10,False,0
3,truck,9,True,1
3,bus,5,False,1
4,car,8,True,1
3,truck,2,True,1
3,car,5,True,1
3,truck,10,False,0
4,truck,6,False,0
3,bike,9,False,0
4,car,10,True,1
1,bike,3,False,0
3,car,7,True,1
4,car,4,True,1
2,bike,9,False,0
4,car,5,False,1
4,bike,6,False,0
3,bus,2,False,0
4,car,6,False,1
4,truck,4,True,1
4,bus,8,True,1
4,bike,9,False,1
2,bike,3,True,1
4,car,5,True,1
2,truck,8,True,1
3,car,10,False,0
2,car,9,False,0
3,bike,5,True,1
3,car,1,False,0
3,truck,9,False,0
3,bus,6,True,1
1,bus,7,True,1
1,bike,10,False,1
4,car,2,False,0
3,truck,1,True,1
2,bike,4,True,1
2,bus,5,False,0
2,bus,8,False,0
2,bike,10,True,1
4,bike,8,False,1
4,bus,7,False,1
1,bus,1,True,1
4,truck,1,True,1
2,truck,3,False,0
1,bike,10,True,1
1,bike,5,True,1
3,bus,6,True,1
3,car,7,False,0
3,bus,5,False,1
4,bus,4,True,1
1,bike,6,True,1
2,car,9,True,1
4,car,3,False,0
3,bus,2,True,1
3,bus,5,False,1
4,truck,9,False,0
3,car,10,False,0
1,bus,10,False,0
2,truck,1,True,1
2,bike,5,False,0
1,car,6,False,0
4,bike,2,True,1
3,bike,9,True,1
2,bike,10,True,1
4,car,9,True,1
2,bus,3,True,1
4,truck,10,True,1
2,car,2,True,1
1,car,3,False,1
2,bus,6,False,0
4,bike,1,True,1
4,truck,1,False,0
2,car,6,True,1
2,car,8,False,0
1,bike,10,False,1
1,bike,9,True,1
3,bike,3,True,1
1,bike,2,False,0
4,bus,1,False,0
4,car,1,True,1
4,bike,2,True,1
2,car,3,True,1
4,bike,2,False,1
1,truck,9,False,0
2,truck,9,False,0
1,bike,2,False,0
2,bus,6,True,1
2,car,2,False,0
2,car,3,False,1
1,truck,3,True,1
3,bike,1,False,0
4,truck,8,True,1
1,truck,10,True,1
4,truck,4,True,1
3,bike,1,True,1
3,bus,4,False,0
1,car,2,False,0
1,car,9,True,1
4,truck,10,True,1
2,bus,2,False,0
4,bike,1,False,0
1,bike,4,True,1
3,car,6,False,0
4,car,4,True,1
2,truck,6,False,1
4,car,8,False,0
4,bus,10,True,1
4,car,3,True,1
3,bike,10,False,1
3,bike,10,True,1
1,truck,2,True,1
4,truck,5,False,0
2,truck,7,False,0
4,car,7,False,1
3,bus,3,True,1
4,bus,3,False,1
1,car,7,True,1
1,bike,4,False,0
1,bike,3,False,1
3,car,6,True,1
1,car,7,False,1
2,bus,10,True,1
3,bike,5,True,1
4,car,10,False,0
2,car,4,False,0
4,bus,2,False,1
3,truck,5,False,0
4,bus,10,True,1
3,car,8,False,1
2,bike,7,True,1
1,car,10,False,0
1,bus,4,True,1
1,bus,1,True,1
1,car,2,True,1
2,bike,5,False,1
1,car,2,False,0
1,car,6,True,1
4,car,1,False,1
2,truck,10,True,1
1,bus,3,True,1
3,car,2,True,1
3,car,2,True,1
1,car,10,True,1
4,truck,2,False,0
3,bus,3,True,1
2,truck,5,False,0
1,car,9,True,1
3,car,7,False,0
3,bus,2,False,1
3,bike,2,False,1
4,bus,5,False,0
4,bike,2,True,1
4,car,8,False,1
4,car,9,True,1
4,bike,4,True,1
2,car,10,True,1
4,car,8,False,0
2,truck,5,False,0
1,bike,9,True,1
2,bus,10,False,0
4,bus,8,False,1
1,bike,5,True,1
4,truck,2,True,1
2,truck,6,True,1
3,bus,9,True,1
1,car,3,True,1
2,truck,10,False,1
1,car,7,False,0
1,bus,3,False,0
3,bus,9,True,1
1,truck,1,False,0
2,truck,3,False,0
4,bus,7,False,1
3,car,10,False,0
2,car,2,False,0
2,truck,9,True,1
3,bike,7,True,1
1,car,6,True,1
1,bus,9,False,0
1,truck,7,False,0
3,truck,6,True,1
1,truck,4,False,0
3,truck,3,True,1
1,bus,8,True,1
4,truck,4,True,1
2,bus,7,False,1
3,truck,10,False,1
3,bike,9,False,0
3,truck,3,False,0
1,bus,8,True,1
2,truck,6,False,0
3,car,5,True,1
3,car,6,True,1
1,car,6,True,1
3,car,1,False,1
2,truck,7,True,1
4,bus,8,False,1
2,car,6,True,1
2,car,9,True,1
2,truck,8,True,1
4,bike,1,True,1
1,bus,10,False,0
1,truck,1,True,1
1,car,6,True,1
3,bus,5,False,0
1,car,3,True,1
1,car,2,True,1
4,bus,7,True,1
1,bike,4,True,1
1,car,10,False,0
2,car,4,True,1
4,bus,10,False,0
3,bike,10,True,1
2,truck,2,True,1
4,car,8,True,1
1,car,10,True,1
2,truck,5,True,1
3,car,7,True,1
3,truck,7,True,1
4,bus,1,True,1
1,truck,5,False,0
3,bike,10,False,0
4,bike,10,False,1
4,bus,5,False,0
2,car,9,True,1
2,bike,9,False,0
1,car,2,False,1
3,car,6,True,1
4,truck,6,True,1
3,bike,4,True,1
1,bus,7,False,0
1,bike,8,False,0
1,car,2,False,0
1,truck,4,False,0
1,car,6,False,0
3,bus,6,False,1
3,car,4,False,0
4,bike,6,True,1
2,bus,10,False,1
2,bike,3,True,1
2,bike,7,False,0
1,bike,5,False,0
3,truck,3,False,0
4,bike,1,False,0
4,car,2,True,1
4,car,4,True,1
2,bike,10,False,0
2,bike,1,False,0
4,truck,4,False,0
3,truck,10,False,0
4,truck,8,False,1
2,truck,9,False,0
3,bus,7,False,0
4,truck,4,False,0
1,truck,3,True,1
1,car,1,False,0
1,car,1,True,1
4,bike,4,False,0
4,car,1,True,1
1,truck,8,True,1
2,bus,2,False,0
4,bus,5,False,0
3,bus,4,False,1
3,bike,10,True,1
4,bus,6,True,1
3,car,6,False,0
2,bike,5,True,1
2,car,6,False,0
3,car,3,False,0
3,car,7,True,1
3,car,10,False,0
2,truck,3,False,0
3,car,2,True,1
1,bus,8,False,0
4,car,10,True,1
1,bike,1,True,1
3,bike,7,False,1
1,bus,5,False,0
3,bike,2,False,0
3,bus,6,True,1
4,car,10,True,1
2,bike,2,True,1
3,bus,8,False,1
3,truck,8,False,0
4,truck,5,True,1
1,truck,4,False,0
2,bus,4,True,1
2,bike,9,False,0
4,car,4,True,1
4,bike,9,False,1
2,car,2,True,1
4,car,9,False,1
4,bus,7,False,0
4,car,8,False,0
2,bike,4,False,0
4,bike,1,True,1
2,car,9,True,1
1,car,7,True,1
1,bike,9,False,0
3,car,10,True,1
2,bus,3,False,0
2,truck,5,True,1
2,truck,5,False,0
1,car,5,False,0
3,truck,6,True,1
3,truck,3,False,0
1,truck,7,False,0
2,truck,2,True,1
4,bike,7,True,1
2,car,8,True,1
4,car,2,False,0
2,bus,5,False,0
4,truck,1,True,1
4,bus,9,False,1
4,bike,6,True,1
1,bike,8,False,0
1,bike,1,True,1
3,car,3,True,1
3,bike,2,False,0
2,bus,6,True,1
4,car,10,False,1
2,bike,9,True,1
